QID,title,titleSlug,difficulty,acceptanceRate,paidOnly,topicTags,categorySlug
2984,Find Peak Calling Hours for Each City,find-peak-calling-hours-for-each-city,Medium,61.807106598984774,True,database,database
2985,Calculate Compressed Mean,calculate-compressed-mean,Easy,87.99603174603175,True,database,database
2986,Find Third Transaction,find-third-transaction,Medium,53.81102362204725,True,database,database
2987,Find Expensive Cities,find-expensive-cities,Easy,79.65865552072448,True,database,database
2988,Manager of the Largest Department,manager-of-the-largest-department,Medium,80.8301718366436,True,database,database
2989,Class Performance,class-performance,Medium,89.09539161767495,True,database,database
2990,Loan Types,loan-types,Easy,64.08714247527399,True,database,database
2991,Top Three Wineries ,top-three-wineries,Hard,56.58183413777973,True,database,database
2992,Number of Self-Divisible Permutations,number-of-self-divisible-permutations,Medium,71.78899082568807,True,"array,dynamic-programming,backtracking,bit-manipulation,bitmask",algorithms
2993,Friday Purchases I,friday-purchases-i,Medium,81.22807017543859,True,database,database
2994,Friday Purchases II ,friday-purchases-ii,Hard,77.19427102460521,True,database,database
2995,Viewers Turned Streamers,viewers-turned-streamers,Hard,42.94756956885226,True,database,database
2996,Smallest Missing Integer Greater Than Sequential Prefix Sum,smallest-missing-integer-greater-than-sequential-prefix-sum,Easy,33.7103833567467,False,"array,hash-table,sorting",algorithms
2997,Minimum Number of Operations to Make Array XOR Equal to K,minimum-number-of-operations-to-make-array-xor-equal-to-k,Medium,85.35654697134567,False,"array,bit-manipulation",algorithms
2998,Minimum Number of Operations to Make X and Y Equal,minimum-number-of-operations-to-make-x-and-y-equal,Medium,47.395456793881515,False,"dynamic-programming,breadth-first-search,memoization",algorithms
2999,Count the Number of Powerful Integers,count-the-number-of-powerful-integers,Hard,46.51195855767863,False,"math,string,dynamic-programming",algorithms
3000,Maximum Area of Longest Diagonal Rectangle,maximum-area-of-longest-diagonal-rectangle,Easy,36.558946276919386,False,array,algorithms
3001,Minimum Moves to Capture The Queen,minimum-moves-to-capture-the-queen,Medium,21.449385131652306,False,"math,enumeration",algorithms
3002,Maximum Size of a Set After Removals,maximum-size-of-a-set-after-removals,Medium,44.839998027710664,False,"array,hash-table,greedy",algorithms
3003,Maximize the Number of Partitions After Operations,maximize-the-number-of-partitions-after-operations,Hard,27.50332005312085,False,"string,dynamic-programming,bit-manipulation,bitmask",algorithms
3004,Maximum Subtree of the Same Color,maximum-subtree-of-the-same-color,Medium,56.940680517916284,True,"array,dynamic-programming,tree,depth-first-search",algorithms
3005,Count Elements With Maximum Frequency,count-elements-with-maximum-frequency,Easy,77.90445761600473,False,"array,hash-table,counting",algorithms
3006,Find Beautiful Indices in the Given Array I,find-beautiful-indices-in-the-given-array-i,Medium,38.45204147410054,False,"two-pointers,string,binary-search,rolling-hash,string-matching,hash-function",algorithms
3007,Maximum Number That Sum of the Prices Is Less Than or Equal to K,maximum-number-that-sum-of-the-prices-is-less-than-or-equal-to-k,Medium,37.07449269614647,False,"binary-search,dynamic-programming,bit-manipulation",algorithms
3008,Find Beautiful Indices in the Given Array II,find-beautiful-indices-in-the-given-array-ii,Hard,26.464435146443517,False,"two-pointers,string,binary-search,rolling-hash,string-matching,hash-function",algorithms
3009,Maximum Number of Intersections on the Chart,maximum-number-of-intersections-on-the-chart,Hard,45.04252341479169,True,"array,math,binary-indexed-tree,geometry",algorithms
3010,Divide an Array Into Subarrays With Minimum Cost I,divide-an-array-into-subarrays-with-minimum-cost-i,Easy,65.79960654414609,False,"array,sorting,enumeration",algorithms
3011,Find if Array Can Be Sorted,find-if-array-can-be-sorted,Medium,66.54274754211883,False,"array,bit-manipulation,sorting",algorithms
3012,Minimize Length of Array Using Operations,minimize-length-of-array-using-operations,Medium,34.87912522231737,False,"array,math,greedy,number-theory",algorithms
3013,Divide an Array Into Subarrays With Minimum Cost II,divide-an-array-into-subarrays-with-minimum-cost-ii,Hard,30.44256963755479,False,"array,hash-table,sliding-window,heap-priority-queue",algorithms
3014,Minimum Number of Pushes to Type Word I,minimum-number-of-pushes-to-type-word-i,Easy,66.242763054951,False,"math,string,greedy",algorithms
3015,Count the Number of Houses at a Certain Distance I,count-the-number-of-houses-at-a-certain-distance-i,Medium,55.210241954428,False,"breadth-first-search,graph,prefix-sum",algorithms
3016,Minimum Number of Pushes to Type Word II,minimum-number-of-pushes-to-type-word-ii,Medium,79.90144578419176,False,"hash-table,string,greedy,sorting,counting",algorithms
3017,Count the Number of Houses at a Certain Distance II,count-the-number-of-houses-at-a-certain-distance-ii,Hard,22.12253571006965,False,"graph,prefix-sum",algorithms
3018,Maximum Number of Removal Queries That Can Be Processed I,maximum-number-of-removal-queries-that-can-be-processed-i,Hard,43.13725490196079,True,"array,dynamic-programming",algorithms
3019,Number of Changing Keys,number-of-changing-keys,Easy,79.69506617064097,False,string,algorithms
3020,Find the Maximum Number of Elements in Subset,find-the-maximum-number-of-elements-in-subset,Medium,26.35289176865851,False,"array,hash-table,enumeration",algorithms
3021,Alice and Bob Playing Flower Game,alice-and-bob-playing-flower-game,Medium,45.75770806045863,False,math,algorithms
3022,Minimize OR of Remaining Elements Using Operations,minimize-or-of-remaining-elements-using-operations,Hard,28.414671577655003,False,"array,greedy,bit-manipulation",algorithms
3023,Find Pattern in Infinite Stream I,find-pattern-in-infinite-stream-i,Medium,56.789224608664,True,"array,sliding-window,rolling-hash,string-matching,hash-function",algorithms
3024,Type of Triangle,type-of-triangle,Easy,44.77790802460476,False,"array,math,sorting",algorithms
3025,Find the Number of Ways to Place People I,find-the-number-of-ways-to-place-people-i,Medium,40.84547198175315,False,"array,math,geometry,sorting,enumeration",algorithms
3026,Maximum Good Subarray Sum,maximum-good-subarray-sum,Medium,20.29294577467461,False,"array,hash-table,prefix-sum",algorithms
3027,Find the Number of Ways to Place People II,find-the-number-of-ways-to-place-people-ii,Hard,45.82101478226129,False,"array,math,geometry,sorting,enumeration",algorithms
3028,Ant on the Boundary,ant-on-the-boundary,Easy,73.75263814554401,False,"array,simulation,prefix-sum",algorithms
3029,Minimum Time to Revert Word to Initial State I,minimum-time-to-revert-word-to-initial-state-i,Medium,41.32342256748449,False,"string,rolling-hash,string-matching,hash-function",algorithms
3030,Find the Grid of Region Average,find-the-grid-of-region-average,Medium,42.27580145963089,False,"array,matrix",algorithms
3031,Minimum Time to Revert Word to Initial State II,minimum-time-to-revert-word-to-initial-state-ii,Hard,34.395628779053645,False,"string,rolling-hash,string-matching,hash-function",algorithms
3032,Count Numbers With Unique Digits II,count-numbers-with-unique-digits-ii,Easy,87.04926358557643,True,"hash-table,math,dynamic-programming",algorithms
3033,Modify the Matrix,modify-the-matrix,Easy,68.32488137805393,False,"array,matrix",algorithms
3034,Number of Subarrays That Match a Pattern I,number-of-subarrays-that-match-a-pattern-i,Medium,66.88066057108271,False,"array,rolling-hash,string-matching,hash-function",algorithms
3035,Maximum Palindromes After Operations,maximum-palindromes-after-operations,Medium,43.087505354128346,False,"array,hash-table,string,greedy,sorting,counting",algorithms
3036,Number of Subarrays That Match a Pattern II,number-of-subarrays-that-match-a-pattern-ii,Hard,32.25544237559377,False,"array,rolling-hash,string-matching,hash-function",algorithms
3037,Find Pattern in Infinite Stream II,find-pattern-in-infinite-stream-ii,Hard,68.38106370543542,True,"array,sliding-window,rolling-hash,string-matching,hash-function",algorithms
3038,Maximum Number of Operations With the Same Score I,maximum-number-of-operations-with-the-same-score-i,Easy,51.93868838684321,False,"array,simulation",algorithms
3039,Apply Operations to Make String Empty,apply-operations-to-make-string-empty,Medium,56.21319758386202,False,"array,hash-table,sorting,counting",algorithms
3040,Maximum Number of Operations With the Same Score II,maximum-number-of-operations-with-the-same-score-ii,Medium,33.09388838403508,False,"array,dynamic-programming,memoization",algorithms
3041,Maximize Consecutive Elements in an Array After Modification,maximize-consecutive-elements-in-an-array-after-modification,Hard,32.46710954800052,False,"array,dynamic-programming,sorting",algorithms
3042,Count Prefix and Suffix Pairs I,count-prefix-and-suffix-pairs-i,Easy,77.69403624738415,False,"array,string,trie,rolling-hash,string-matching,hash-function",algorithms
3043,Find the Length of the Longest Common Prefix,find-the-length-of-the-longest-common-prefix,Medium,56.4063465450643,False,"array,hash-table,string,trie",algorithms
3044,Most Frequent Prime,most-frequent-prime,Medium,44.98783832738187,False,"array,hash-table,math,matrix,counting,enumeration,number-theory",algorithms
3045,Count Prefix and Suffix Pairs II,count-prefix-and-suffix-pairs-ii,Hard,27.237807007333252,False,"array,string,trie,rolling-hash,string-matching,hash-function",algorithms
3046,Split the Array,split-the-array,Easy,59.261772407373584,False,"array,hash-table,counting",algorithms
3047,Find the Largest Area of Square Inside Two Rectangles,find-the-largest-area-of-square-inside-two-rectangles,Medium,45.08575128992501,False,"array,math,geometry",algorithms
3048,Earliest Second to Mark Indices I,earliest-second-to-mark-indices-i,Medium,34.6786985794353,False,"array,binary-search",algorithms
3049,Earliest Second to Mark Indices II,earliest-second-to-mark-indices-ii,Hard,19.934938191281717,False,"array,binary-search,greedy,heap-priority-queue",algorithms
3050,Pizza Toppings Cost Analysis,pizza-toppings-cost-analysis,Medium,67.6887987835783,True,database,database
3051,Find Candidates for Data Scientist Position,find-candidates-for-data-scientist-position,Easy,76.13514479799785,True,database,database
3052,Maximize Items,maximize-items,Hard,75.14591439688716,True,database,database
3053,Classifying Triangles by Lengths,classifying-triangles-by-lengths,Easy,50.845119006553986,True,database,database
3054,Binary Tree Nodes,binary-tree-nodes,Medium,78.87251099043185,True,database,database
3055,Top Percentile Fraud,top-percentile-fraud,Medium,58.58323494687131,True,database,database
3056,Snaps Analysis,snaps-analysis,Medium,58.686067019400355,True,database,database
3057,Employees Project Allocation,employees-project-allocation,Hard,68.85886953430501,True,database,database
3058,Friends With No Mutual Friends,friends-with-no-mutual-friends,Medium,48.57854326623781,True,database,database
3059,Find All Unique Email Domains,find-all-unique-email-domains,Easy,70.43915228315491,True,database,database
3060,User Activities within Time Bounds,user-activities-within-time-bounds,Hard,39.568345323741006,True,database,database
3061,Calculate Trapping Rain Water,calculate-trapping-rain-water,Hard,81.87422934648582,True,database,database
3062,Winner of the Linked List Game,winner-of-the-linked-list-game,Easy,78.2362342002034,True,linked-list,algorithms
3063,Linked List Frequency,linked-list-frequency,Easy,85.73674900085173,True,"hash-table,linked-list,counting",algorithms
3064,Guess the Number Using Bitwise Questions I,guess-the-number-using-bitwise-questions-i,Medium,90.05161895823557,True,"bit-manipulation,interactive",algorithms
3065,Minimum Operations to Exceed Threshold Value I,minimum-operations-to-exceed-threshold-value-i,Easy,86.0162779808928,False,array,algorithms
3066,Minimum Operations to Exceed Threshold Value II,minimum-operations-to-exceed-threshold-value-ii,Medium,45.751621070833075,False,"array,heap-priority-queue,simulation",algorithms
3067,Count Pairs of Connectable Servers in a Weighted Tree Network,count-pairs-of-connectable-servers-in-a-weighted-tree-network,Medium,54.238292827504445,False,"array,tree,depth-first-search",algorithms
3068,Find the Maximum Sum of Node Values,find-the-maximum-sum-of-node-values,Hard,69.78755666960652,False,"array,dynamic-programming,greedy,bit-manipulation,tree,sorting",algorithms
3069,Distribute Elements Into Two Arrays I,distribute-elements-into-two-arrays-i,Easy,72.98753881297276,False,"array,simulation",algorithms
3070,Count Submatrices with Top-Left Element and Sum Less Than k,count-submatrices-with-top-left-element-and-sum-less-than-k,Medium,57.272275752458526,False,"array,matrix,prefix-sum",algorithms
3071,Minimum Operations to Write the Letter Y on a Grid,minimum-operations-to-write-the-letter-y-on-a-grid,Medium,61.9995105237396,False,"array,hash-table,matrix,counting",algorithms
3072,Distribute Elements Into Two Arrays II,distribute-elements-into-two-arrays-ii,Hard,29.355360443622917,False,"array,binary-indexed-tree,segment-tree,simulation",algorithms
3073,Maximum Increasing Triplet Value,maximum-increasing-triplet-value,Medium,35.56897647806739,True,"array,ordered-set",algorithms
3074,Apple Redistribution into Boxes,apple-redistribution-into-boxes,Easy,68.23725055432372,False,"array,greedy,sorting",algorithms
3075,Maximize Happiness of Selected Children,maximize-happiness-of-selected-children,Medium,54.83994597948681,False,"array,greedy,sorting",algorithms
